code,tpqi_code,tpqi_tier1_code,tpqi_tier2_code,tpqi_tier3_code,tpqi_level_code,tpqi_level_name,create_date,update_date,is_use
2022,4171,MRT,FIH,796,12,ระดับ 2,2022-09-14 15:39:44.083651,2022-09-14 15:39:44.083651,1
2023,4172,MRT,FIH,796,13,ระดับ 3,2022-09-14 15:39:44.083651,2022-09-14 15:39:44.083651,1
2024,4173,MRT,FIH,796,14,ระดับ 4,2022-09-14 15:39:44.083651,2022-09-14 15:39:44.083651,1
2025,4174,MRT,FIH,793,11,ระดับ 1,2022-09-14 15:39:44.083651,2022-09-14 15:39:44.083651,1
2026,4175,MRT,FIH,793,12,ระดับ 2,2022-09-14 15:39:44.083651,2022-09-14 15:39:44.083651,1
2027,4176,MRT,FIH,793,13,ระดับ 3,2022-09-14 15:39:44.083651,2022-09-14 15:39:44.083651,1
2028,4177,MRT,FIH,794,13,ระดับ 3,2022-09-14 15:39:44.083651,2022-09-14 15:39:44.083651,1
2029,4178,MRT,FIH,794,14,ระดับ 4,2022-09-14 15:39:44.083651,2022-09-14 15:39:44.083651,1
2030,4179,RAI,OPT,824,04,ชั้น 4,2022-09-14 15:39:44.083651,2022-09-14 15:39:44.083651,1
2031,4180,RAI,OPT,826,04,ชั้น 4,2022-09-14 15:39:44.083651,2022-09-14 15:39:44.083651,1
2032,4181,RAI,OPT,825,04,ชั้น 4,2022-09-14 15:39:44.084651,2022-09-14 15:39:44.084651,1
2033,4182,RAI,OPT,823,04,ชั้น 4,2022-09-14 15:39:44.084651,2022-09-14 15:39:44.084651,1
2034,4183,RAI,MAI,1989,04,ชั้น 4,2022-09-14 15:39:44.084651,2022-09-14 15:39:44.084651,1
2035,4184,RAI,MAI,821,05,ชั้น 5,2022-09-14 15:39:44.084651,2022-09-14 15:39:44.084651,1
2036,4185,RAI,MAI,1990,04,ชั้น 4,2022-09-14 15:39:44.084651,2022-09-14 15:39:44.084651,1
2037,4186,RAI,MAI,1991,04,ชั้น 4,2022-09-14 15:39:44.084651,2022-09-14 15:39:44.084651,1
2038,4187,RAI,MAI,815,04,ชั้น 4,2022-09-14 15:39:44.084651,2022-09-14 15:39:44.084651,1
2039,4188,RAI,MAI,820,05,ชั้น 5,2022-09-14 15:39:44.084651,2022-09-14 15:39:44.084651,1
2040,4189,RAI,MAI,813,04,ชั้น 4,2022-09-14 15:39:44.084651,2022-09-14 15:39:44.084651,1
2041,4190,RAI,MAI,819,05,ชั้น 5,2022-09-14 15:39:44.084651,2022-09-14 15:39:44.084651,1
2042,4191,RAI,MAI,1992,03,ชั้น 3,2022-09-14 15:39:44.084651,2022-09-14 15:39:44.084651,1
2043,4192,RAI,MAI,1992,04,ชั้น 4,2022-09-14 15:39:44.085652,2022-09-14 15:39:44.085652,1
2044,4193,RAI,MAI,822,04,ชั้น 4,2022-09-14 15:39:44.085652,2022-09-14 15:39:44.085652,1
2045,4194,RAI,MAI,822,05,ชั้น 5,2022-09-14 15:39:44.085652,2022-09-14 15:39:44.085652,1
2046,4195,RAI,SFT,827,05,ชั้น 5,2022-09-14 15:39:44.085652,2022-09-14 15:39:44.085652,1
2047,4196,ARC,AKN,553,15,ระดับ 5,2022-09-14 15:39:44.085979,2022-09-14 15:39:44.085979,1
2048,4197,ARC,AKN,553,16,ระดับ 6,2022-09-14 15:39:44.086094,2022-09-14 15:39:44.086094,1
2049,4198,ARC,AKN,553,17,ระดับ 7,2022-09-14 15:39:44.086094,2022-09-14 15:39:44.086094,1
2050,4199,ARC,AKN,557,15,ระดับ 5,2022-09-14 15:39:44.086094,2022-09-14 15:39:44.086094,1
2051,4200,ARC,AKN,557,16,ระดับ 6,2022-09-14 15:39:44.086094,2022-09-14 15:39:44.086094,1
2052,4201,ARC,AKN,557,17,ระดับ 7,2022-09-14 15:39:44.086094,2022-09-14 15:39:44.086094,1
2053,4202,ARC,AKN,554,15,ระดับ 5,2022-09-14 15:39:44.086652,2022-09-14 15:39:44.086652,1
2054,4203,ARC,AKN,554,16,ระดับ 6,2022-09-14 15:39:44.086652,2022-09-14 15:39:44.086652,1
2055,4204,ARC,AKN,554,17,ระดับ 7,2022-09-14 15:39:44.086652,2022-09-14 15:39:44.086652,1
2056,4205,ARC,AKN,556,15,ระดับ 5,2022-09-14 15:39:44.086652,2022-09-14 15:39:44.086652,1
2057,4206,ARC,AKN,556,16,ระดับ 6,2022-09-14 15:39:44.086652,2022-09-14 15:39:44.086652,1
2058,4207,ARC,AKN,556,17,ระดับ 7,2022-09-14 15:39:44.086652,2022-09-14 15:39:44.086652,1
2059,4208,ARC,AKN,555,15,ระดับ 5,2022-09-14 15:39:44.086652,2022-09-14 15:39:44.086652,1
2060,4209,ARC,AKN,555,16,ระดับ 6,2022-09-14 15:39:44.086652,2022-09-14 15:39:44.086652,1
2061,4210,ARC,AKN,555,17,ระดับ 7,2022-09-14 15:39:44.086652,2022-09-14 15:39:44.086652,1
2062,4211,SPT,SPS,664,03,ชั้น 3,2022-09-14 15:39:44.086652,2022-09-14 15:39:44.086652,1
2063,4219,ARC,AGE,542,13,ระดับ 3,2022-09-14 15:39:44.086652,2022-09-14 15:39:44.086652,1
2064,4220,ARC,AGE,542,14,ระดับ 4,2022-09-14 15:39:44.087652,2022-09-14 15:39:44.087652,1
2065,4221,ARC,AGE,532,13,ระดับ 3,2022-09-14 15:39:44.087652,2022-09-14 15:39:44.087652,1
2066,4222,ARC,AGE,532,14,ระดับ 4,2022-09-14 15:39:44.087769,2022-09-14 15:39:44.087769,1
2067,4223,ARC,AGE,544,13,ระดับ 3,2022-09-14 15:39:44.087769,2022-09-14 15:39:44.087769,1
2068,4224,ARC,AGE,544,14,ระดับ 4,2022-09-14 15:39:44.087769,2022-09-14 15:39:44.087769,1
2069,4235,PHO,PGL,686,15,ระดับ 5,2022-09-14 15:39:44.087769,2022-09-14 15:39:44.087769,1
2070,4236,THR,-,2019,12,ระดับ 2,2022-09-14 15:39:44.087769,2022-09-14 15:39:44.087769,1
2071,4237,THR,-,2019,13,ระดับ 3,2022-09-14 15:39:44.087769,2022-09-14 15:39:44.087769,1
2072,4238,THR,-,2019,14,ระดับ 4,2022-09-14 15:39:44.087769,2022-09-14 15:39:44.087769,1
2073,4239,THR,-,2019,15,ระดับ 5,2022-09-14 15:39:44.087769,2022-09-14 15:39:44.087769,1
2074,4240,ILS,-,2020,15,ระดับ 5,2022-09-14 15:39:44.087769,2022-09-14 15:39:44.087769,1
2075,4241,ILS,-,2020,16,ระดับ 6,2022-09-14 15:39:44.087769,2022-09-14 15:39:44.087769,1
2076,4242,HLT,MDH,702,13,ระดับ 3,2022-09-14 15:39:44.088652,2022-09-14 15:39:44.088652,1
2077,4243,HLT,MDH,702,14,ระดับ 4,2022-09-14 15:39:44.088652,2022-09-14 15:39:44.088652,1
2078,4244,HLT,MDH,702,15,ระดับ 5,2022-09-14 15:39:44.088652,2022-09-14 15:39:44.088652,1
2079,4245,HLT,MDH,2021,12,ระดับ 2,2022-09-14 15:39:44.088652,2022-09-14 15:39:44.088652,1
2080,4246,HLT,MDH,2021,13,ระดับ 3,2022-09-14 15:39:44.088652,2022-09-14 15:39:44.088652,1
2081,4247,HLT,MDH,2021,14,ระดับ 4,2022-09-14 15:39:44.088652,2022-09-14 15:39:44.088652,1
2082,4248,HLT,MDH,2021,15,ระดับ 5,2022-09-14 15:39:44.088652,2022-09-14 15:39:44.088652,1
2083,4249,HLT,MDH,703,12,ระดับ 2,2022-09-14 15:39:44.088652,2022-09-14 15:39:44.088652,1
2084,4250,HLT,MDH,703,13,ระดับ 3,2022-09-14 15:39:44.088652,2022-09-14 15:39:44.088652,1
2085,4251,HLT,MDH,704,13,ระดับ 3,2022-09-14 15:39:44.088652,2022-09-14 15:39:44.088652,1
2086,4252,HLT,MDH,704,14,ระดับ 4,2022-09-14 15:39:44.088652,2022-09-14 15:39:44.088652,1
2087,4253,-,PID,243,13,ระดับ 3,2022-09-14 15:39:44.089651,2022-09-14 15:39:44.089651,1
2088,4254,-,PID,243,14,ระดับ 4,2022-09-14 15:39:44.089651,2022-09-14 15:39:44.089651,1
2089,4255,-,PID,243,15,ระดับ 5,2022-09-14 15:39:44.089651,2022-09-14 15:39:44.089651,1
2090,4256,-,PID,244,13,ระดับ 3,2022-09-14 15:39:44.089651,2022-09-14 15:39:44.089651,1
2091,4257,-,PID,244,14,ระดับ 4,2022-09-14 15:39:44.089651,2022-09-14 15:39:44.089651,1
2092,4258,-,PID,244,15,ระดับ 5,2022-09-14 15:39:44.089651,2022-09-14 15:39:44.089651,1
2093,4259,-,PID,2023,13,ระดับ 3,2022-09-14 15:39:44.089651,2022-09-14 15:39:44.089651,1
2094,4260,-,PID,2023,14,ระดับ 4,2022-09-14 15:39:44.089651,2022-09-14 15:39:44.089651,1
2095,4261,-,PID,2023,15,ระดับ 5,2022-09-14 15:39:44.089651,2022-09-14 15:39:44.089651,1
2096,4262,-,PID,247,13,ระดับ 3,2022-09-14 15:39:44.089651,2022-09-14 15:39:44.089651,1
2097,4263,-,PID,247,14,ระดับ 4,2022-09-14 15:39:44.089651,2022-09-14 15:39:44.089651,1
2098,4264,-,PID,247,15,ระดับ 5,2022-09-14 15:39:44.090652,2022-09-14 15:39:44.090652,1
2099,4265,-,PID,250,13,ระดับ 3,2022-09-14 15:39:44.090652,2022-09-14 15:39:44.090652,1
2100,4266,-,PID,250,14,ระดับ 4,2022-09-14 15:39:44.090652,2022-09-14 15:39:44.090652,1
2101,4267,-,PID,250,15,ระดับ 5,2022-09-14 15:39:44.090652,2022-09-14 15:39:44.090652,1
2102,4268,-,PID,249,13,ระดับ 3,2022-09-14 15:39:44.090652,2022-09-14 15:39:44.090652,1
2103,4269,-,PID,249,14,ระดับ 4,2022-09-14 15:39:44.090652,2022-09-14 15:39:44.090652,1
2104,4270,-,PID,249,15,ระดับ 5,2022-09-14 15:39:44.090652,2022-09-14 15:39:44.090652,1
2105,4271,-,PID,246,13,ระดับ 3,2022-09-14 15:39:44.090652,2022-09-14 15:39:44.090652,1
2106,4272,-,PID,246,14,ระดับ 4,2022-09-14 15:39:44.090652,2022-09-14 15:39:44.090652,1
2107,4273,-,PID,246,15,ระดับ 5,2022-09-14 15:39:44.090652,2022-09-14 15:39:44.090652,1
2108,4274,HLT,MDH,697,11,ระดับ 1,2022-09-14 15:39:44.090652,2022-09-14 15:39:44.090652,1
2109,4275,-,PID,245,13,ระดับ 3,2022-09-14 15:39:44.090652,2022-09-14 15:39:44.090652,1
2110,4276,HLT,MDH,697,12,ระดับ 2,2022-09-14 15:39:44.091651,2022-09-14 15:39:44.091651,1
2111,4277,-,PID,245,14,ระดับ 4,2022-09-14 15:39:44.091651,2022-09-14 15:39:44.091651,1
2112,4278,-,PID,245,15,ระดับ 5,2022-09-14 15:39:44.091651,2022-09-14 15:39:44.091651,1
2113,4279,HLT,MDH,697,13,ระดับ 3,2022-09-14 15:39:44.091651,2022-09-14 15:39:44.091651,1
2114,4280,HLT,MDH,699,11,ระดับ 1,2022-09-14 15:39:44.091651,2022-09-14 15:39:44.091651,1
2115,4281,HLT,MDH,699,12,ระดับ 2,2022-09-14 15:39:44.091651,2022-09-14 15:39:44.091651,1
2116,4282,HLT,MDH,699,13,ระดับ 3,2022-09-14 15:39:44.091651,2022-09-14 15:39:44.091651,1
2117,4283,HLT,MDH,699,14,ระดับ 4,2022-09-14 15:39:44.091651,2022-09-14 15:39:44.091651,1
2118,4284,HLT,MDH,699,15,ระดับ 5,2022-09-14 15:39:44.091651,2022-09-14 15:39:44.091651,1
2119,4286,ARC,AEA,2025,14,ระดับ 4,2022-09-14 15:39:44.091651,2022-09-14 15:39:44.091651,1
2120,4287,ARC,AEA,2025,15,ระดับ 5,2022-09-14 15:39:44.091651,2022-09-14 15:39:44.091651,1
2121,4288,ARC,AEA,2025,16,ระดับ 6,2022-09-14 15:39:44.092651,2022-09-14 15:39:44.092651,1
2122,4289,HLT,MDH,706,12,ระดับ 2,2022-09-14 15:39:44.092651,2022-09-14 15:39:44.092651,1
2123,4290,HLT,MDH,706,13,ระดับ 3,2022-09-14 15:39:44.092651,2022-09-14 15:39:44.092651,1
2124,4291,HLT,MDH,707,14,ระดับ 4,2022-09-14 15:39:44.092651,2022-09-14 15:39:44.092651,1
2125,4293,HLT,MDH,700,12,ระดับ 2,2022-09-14 15:39:44.092651,2022-09-14 15:39:44.092651,1
2126,4294,HLT,MDH,700,13,ระดับ 3,2022-09-14 15:39:44.092651,2022-09-14 15:39:44.092651,1
2127,4295,HLT,MDH,718,13,ระดับ 3,2022-09-14 15:39:44.092651,2022-09-14 15:39:44.092651,1
2128,4296,HLT,MDH,718,14,ระดับ 4,2022-09-14 15:39:44.092651,2022-09-14 15:39:44.092651,1
2129,4297,HLT,MDH,718,15,ระดับ 5,2022-09-14 15:39:44.092651,2022-09-14 15:39:44.092651,1
2130,4298,HLT,MDH,2022,13,ระดับ 3,2022-09-14 15:39:44.092651,2022-09-14 15:39:44.092651,1
2131,4299,HLT,MDH,2022,14,ระดับ 4,2022-09-14 15:39:44.092651,2022-09-14 15:39:44.092651,1
2132,4300,HLT,MDH,2022,15,ระดับ 5,2022-09-14 15:39:44.093651,2022-09-14 15:39:44.093651,1
2133,4301,HLT,MDH,2022,16,ระดับ 6,2022-09-14 15:39:44.093748,2022-09-14 15:39:44.093748,1
2134,4302,HDS,-,2026,14,ระดับ 4,2022-09-14 15:39:44.093748,2022-09-14 15:39:44.093748,1
2135,4303,HDS,-,2026,15,ระดับ 5,2022-09-14 15:39:44.093748,2022-09-14 15:39:44.093748,1
2136,4304,HDS,-,2027,13,ระดับ 3,2022-09-14 15:39:44.093748,2022-09-14 15:39:44.093748,1
2137,4305,HDS,-,2028,15,ระดับ 5,2022-09-14 15:39:44.093748,2022-09-14 15:39:44.093748,1
2138,4306,HDS,-,2028,16,ระดับ 6,2022-09-14 15:39:44.093748,2022-09-14 15:39:44.093748,1
2139,4307,HDS,-,2028,17,ระดับ 7,2022-09-14 15:39:44.093748,2022-09-14 15:39:44.093748,1
2140,4308,HDS,-,2028,18,ระดับ 8,2022-09-14 15:39:44.093748,2022-09-14 15:39:44.093748,1
2141,4309,HDS,-,2029,13,ระดับ 3,2022-09-14 15:39:44.093748,2022-09-14 15:39:44.093748,1
2142,4310,HDS,-,2029,14,ระดับ 4,2022-09-14 15:39:44.093748,2022-09-14 15:39:44.093748,1
2143,4311,HDS,-,2030,15,ระดับ 5,2022-09-14 15:39:44.094653,2022-09-14 15:39:44.094653,1
2144,4312,HDS,-,2031,16,ระดับ 6,2022-09-14 15:39:44.094653,2022-09-14 15:39:44.094653,1
2145,4313,HDS,-,2031,17,ระดับ 7,2022-09-14 15:39:44.094653,2022-09-14 15:39:44.094653,1
2146,4314,HDS,-,2031,18,ระดับ 8,2022-09-14 15:39:44.094653,2022-09-14 15:39:44.094653,1
2147,4315,HDS,-,2030,16,ระดับ 6,2022-09-14 15:39:44.094653,2022-09-14 15:39:44.094653,1
2148,4316,HLT,MDH,707,15,ระดับ 5,2022-09-14 15:39:44.094653,2022-09-14 15:39:44.094653,1
2149,4317,ICT,SWA,2032,14,ระดับ 4,2022-09-14 15:39:44.094653,2022-09-14 15:39:44.094653,1
2150,4318,ICT,SWA,2032,15,ระดับ 5,2022-09-14 15:39:44.094653,2022-09-14 15:39:44.094653,1
2151,4319,ICT,SWA,2033,14,ระดับ 4,2022-09-14 15:39:44.094653,2022-09-14 15:39:44.094653,1
2152,4320,ICT,SWA,2033,15,ระดับ 5,2022-09-14 15:39:44.094653,2022-09-14 15:39:44.094653,1
2153,4321,ARC,ARC,2035,12,ระดับ 2,2022-09-14 15:39:44.094653,2022-09-14 15:39:44.094653,1
2154,4323,ARC,ARC,2035,13,ระดับ 3,2022-09-14 15:39:44.094653,2022-09-14 15:39:44.094653,1
2155,4324,ARC,ARC,2037,12,ระดับ 2,2022-09-14 15:39:44.095651,2022-09-14 15:39:44.095651,1
2156,4325,ARC,ARC,2037,13,ระดับ 3,2022-09-14 15:39:44.095651,2022-09-14 15:39:44.095651,1
2157,4326,ARC,ARC,2038,12,ระดับ 2,2022-09-14 15:39:44.095651,2022-09-14 15:39:44.095651,1
2158,4327,ARC,ARC,2038,13,ระดับ 3,2022-09-14 15:39:44.095926,2022-09-14 15:39:44.095926,1
2159,4328,ARC,ARC,2039,12,ระดับ 2,2022-09-14 15:39:44.095926,2022-09-14 15:39:44.095926,1
2160,4329,ARC,ARC,2039,13,ระดับ 3,2022-09-14 15:39:44.095926,2022-09-14 15:39:44.095926,1
2161,4330,ARC,ARC,2040,13,ระดับ 3,2022-09-14 15:39:44.095926,2022-09-14 15:39:44.095926,1
2162,4344,ICT,ICT,2041,15,ระดับ 5,2022-09-14 15:39:44.095926,2022-09-14 15:39:44.095926,1
2163,4345,ICT,ICT,2041,16,ระดับ 6,2022-09-14 15:39:44.095926,2022-09-14 15:39:44.095926,1
2164,4346,ICT,ICT,2041,17,ระดับ 7,2022-09-14 15:39:44.095926,2022-09-14 15:39:44.095926,1
2165,4347,HLT,HLT,2042,15,ระดับ 5,2022-09-14 15:39:44.095926,2022-09-14 15:39:44.095926,1
2166,4348,HLT,HLT,2042,16,ระดับ 6,2022-09-14 15:39:44.096652,2022-09-14 15:39:44.096652,1
2167,4349,HLT,HLT,2042,17,ระดับ 7,2022-09-14 15:39:44.096652,2022-09-14 15:39:44.096652,1
2168,4350,HLT,HLT,2043,13,ระดับ 3,2022-09-14 15:39:44.096652,2022-09-14 15:39:44.096652,1
2169,4351,HLT,HLT,2043,14,ระดับ 4,2022-09-14 15:39:44.096652,2022-09-14 15:39:44.096652,1
2170,4352,HLT,HLT,2044,15,ระดับ 5,2022-09-14 15:39:44.096652,2022-09-14 15:39:44.096652,1
2171,4353,HLT,HLT,2044,16,ระดับ 6,2022-09-14 15:39:44.096652,2022-09-14 15:39:44.096652,1
2172,4354,HLT,HLT,2044,17,ระดับ 7,2022-09-14 15:39:44.096652,2022-09-14 15:39:44.096652,1
2173,4355,HLT,HLT,2045,13,ระดับ 3,2022-09-14 15:39:44.096652,2022-09-14 15:39:44.096652,1
2174,4356,HLT,HLT,2045,14,ระดับ 4,2022-09-14 15:39:44.096652,2022-09-14 15:39:44.096652,1
2175,4357,HLT,HLT,2046,14,ระดับ 4,2022-09-14 15:39:44.096652,2022-09-14 15:39:44.096652,1
2176,4388,STI,STE,2047,12,ระดับ 2,2022-09-14 15:39:44.096652,2022-09-14 15:39:44.096652,1
2177,4389,STI,STE,2052,14,ระดับ 4,2022-09-14 15:39:44.097652,2022-09-14 15:39:44.097652,1
2178,4390,STI,STE,2047,13,ระดับ 3,2022-09-14 15:39:44.097652,2022-09-14 15:39:44.097652,1
2179,4392,STI,STE,2047,14,ระดับ 4,2022-09-14 15:39:44.097652,2022-09-14 15:39:44.097652,1
2180,4393,STI,STE,2058,13,ระดับ 3,2022-09-14 15:39:44.097652,2022-09-14 15:39:44.097652,1
2181,4394,STI,STE,2048,12,ระดับ 2,2022-09-14 15:39:44.097652,2022-09-14 15:39:44.097652,1
2182,4395,STI,STE,2057,13,ระดับ 3,2022-09-14 15:39:44.097652,2022-09-14 15:39:44.097652,1
2183,4396,STI,STE,2048,13,ระดับ 3,2022-09-14 15:39:44.097652,2022-09-14 15:39:44.097652,1
2184,4397,STI,STE,2048,14,ระดับ 4,2022-09-14 15:39:44.097652,2022-09-14 15:39:44.097652,1
2185,4398,STI,STE,2052,12,ระดับ 2,2022-09-14 15:39:44.097652,2022-09-14 15:39:44.097652,1
2186,4399,STI,STE,2056,14,ระดับ 4,2022-09-14 15:39:44.097652,2022-09-14 15:39:44.097652,1
2187,4400,STI,STE,2049,13,ระดับ 3,2022-09-14 15:39:44.097652,2022-09-14 15:39:44.097652,1
2188,4401,STI,STE,2055,14,ระดับ 4,2022-09-14 15:39:44.097652,2022-09-14 15:39:44.097652,1
2189,4402,STI,STE,2049,14,ระดับ 4,2022-09-14 15:39:44.098652,2022-09-14 15:39:44.098652,1
2190,4403,STI,STE,2056,13,ระดับ 3,2022-09-14 15:39:44.098652,2022-09-14 15:39:44.098652,1
2191,4404,STI,STE,2050,12,ระดับ 2,2022-09-14 15:39:44.098652,2022-09-14 15:39:44.098652,1
2192,4405,STI,STE,2053,13,ระดับ 3,2022-09-14 15:39:44.098652,2022-09-14 15:39:44.098652,1
2193,4406,STI,STE,2055,13,ระดับ 3,2022-09-14 15:39:44.098652,2022-09-14 15:39:44.098652,1
2194,4407,STI,STE,2054,13,ระดับ 3,2022-09-14 15:39:44.098652,2022-09-14 15:39:44.098652,1
2195,4408,STI,STE,2051,12,ระดับ 2,2022-09-14 15:39:44.098652,2022-09-14 15:39:44.098652,1
2196,4409,STI,STE,2053,14,ระดับ 4,2022-09-14 15:39:44.098652,2022-09-14 15:39:44.098652,1
2197,4410,STI,STE,2054,14,ระดับ 4,2022-09-14 15:39:44.098652,2022-09-14 15:39:44.098652,1
2198,4411,RAI,OPT,824,15,ระดับ 5,2022-09-14 15:39:44.098652,2022-09-14 15:39:44.098652,1
2199,4412,RAI,OPT,826,15,ระดับ 5,2022-09-14 15:39:44.098652,2022-09-14 15:39:44.098652,1
2200,4413,RAI,OPT,825,15,ระดับ 5,2022-09-14 15:39:44.099652,2022-09-14 15:39:44.099652,1
2201,4414,RAI,OPT,823,15,ระดับ 5,2022-09-14 15:39:44.099652,2022-09-14 15:39:44.099652,1
2202,4415,RAI,MAI,1989,14,ระดับ 4,2022-09-14 15:39:44.099652,2022-09-14 15:39:44.099652,1
2203,4416,RAI,MAI,1989,15,ระดับ 5,2022-09-14 15:39:44.099652,2022-09-14 15:39:44.099652,1
2204,4417,RAI,MAI,821,16,ระดับ 6,2022-09-14 15:39:44.099652,2022-09-14 15:39:44.099652,1
2205,4418,RAI,MAI,1990,14,ระดับ 4,2022-09-14 15:39:44.099652,2022-09-14 15:39:44.099652,1
2206,4419,RAI,MAI,1991,15,ระดับ 5,2022-09-14 15:39:44.099652,2022-09-14 15:39:44.099652,1
2207,4420,RAI,MAI,820,16,ระดับ 6,2022-09-14 15:39:44.099652,2022-09-14 15:39:44.099652,1
2208,4421,RAI,MAI,815,14,ระดับ 4,2022-09-14 15:39:44.099652,2022-09-14 15:39:44.099652,1
2209,4422,RAI,MAI,813,15,ระดับ 5,2022-09-14 15:39:44.099652,2022-09-14 15:39:44.099652,1
2210,4423,RAI,MAI,819,16,ระดับ 6,2022-09-14 15:39:44.099652,2022-09-14 15:39:44.099652,1
2211,4424,RAI,MAI,1951,13,ระดับ 3,2022-09-14 15:39:44.099652,2022-09-14 15:39:44.099652,1
2212,4425,RAI,MAI,1951,14,ระดับ 4,2022-09-14 15:39:44.100652,2022-09-14 15:39:44.100652,1
2213,4426,RAI,MAI,1951,15,ระดับ 5,2022-09-14 15:39:44.100652,2022-09-14 15:39:44.100652,1
2214,4427,RAI,MAI,1992,13,ระดับ 3,2022-09-14 15:39:44.100652,2022-09-14 15:39:44.100652,1
2215,4428,RAI,MAI,1992,14,ระดับ 4,2022-09-14 15:39:44.100652,2022-09-14 15:39:44.100652,1
2216,4429,RAI,MAI,1992,15,ระดับ 5,2022-09-14 15:39:44.100652,2022-09-14 15:39:44.100652,1
2217,4430,RAI,MAI,822,15,ระดับ 5,2022-09-14 15:39:44.100652,2022-09-14 15:39:44.100652,1
2218,4431,RAI,MAI,822,16,ระดับ 6,2022-09-14 15:39:44.100652,2022-09-14 15:39:44.100652,1
2219,4432,RAI,SFT,827,16,ระดับ 6,2022-09-14 15:39:44.100652,2022-09-14 15:39:44.100652,1
2220,4433,PRT,PRE,271,12,ระดับ 2,2022-09-14 15:39:44.100652,2022-09-14 15:39:44.100652,1
2221,4451,PRT,PRS,278,11,ระดับ 1,2022-09-14 15:39:44.100652,2022-09-14 15:39:44.100652,1
2222,4471,TEX,TAI,361,12,ระดับ 2,2022-09-14 15:39:44.100652,2022-09-14 15:39:44.100652,1
2223,4472,TEX,TAI,361,13,ระดับ 3,2022-09-14 15:39:44.101652,2022-09-14 15:39:44.101652,1
2224,4473,TEX,TAI,361,14,ระดับ 4,2022-09-14 15:39:44.101652,2022-09-14 15:39:44.101652,1
2225,4474,TEX,TAI,361,15,ระดับ 5,2022-09-14 15:39:44.101652,2022-09-14 15:39:44.101652,1
2226,4475,TEX,TAI,360,12,ระดับ 2,2022-09-14 15:39:44.101652,2022-09-14 15:39:44.101652,1
2227,4476,TEX,TAI,360,13,ระดับ 3,2022-09-14 15:39:44.101652,2022-09-14 15:39:44.101652,1
2228,4477,TEX,TAI,360,14,ระดับ 4,2022-09-14 15:39:44.101652,2022-09-14 15:39:44.101652,1
2229,4478,TEX,TAI,360,15,ระดับ 5,2022-09-14 15:39:44.101652,2022-09-14 15:39:44.101652,1
2230,4479,TEX,TAI,357,12,ระดับ 2,2022-09-14 15:39:44.101652,2022-09-14 15:39:44.101652,1
2231,4480,TEX,TAI,357,13,ระดับ 3,2022-09-14 15:39:44.101652,2022-09-14 15:39:44.101652,1
2232,4481,TEX,TAI,359,11,ระดับ 1,2022-09-14 15:39:44.101652,2022-09-14 15:39:44.101652,1
2233,4482,TEX,TAI,359,12,ระดับ 2,2022-09-14 15:39:44.101652,2022-09-14 15:39:44.101652,1
2234,4483,TEX,TAI,359,13,ระดับ 3,2022-09-14 15:39:44.102653,2022-09-14 15:39:44.102653,1
2235,4484,TEX,TAI,359,14,ระดับ 4,2022-09-14 15:39:44.102653,2022-09-14 15:39:44.102653,1
2236,4485,TEX,TAI,359,15,ระดับ 5,2022-09-14 15:39:44.102653,2022-09-14 15:39:44.102653,1
2237,4486,TEX,TAI,356,11,ระดับ 1,2022-09-14 15:39:44.102653,2022-09-14 15:39:44.102653,1
2238,4487,TEX,TAI,356,12,ระดับ 2,2022-09-14 15:39:44.102653,2022-09-14 15:39:44.102653,1
2239,4488,TEX,TAI,356,13,ระดับ 3,2022-09-14 15:39:44.102653,2022-09-14 15:39:44.102653,1
2240,4489,TEX,TAI,356,14,ระดับ 4,2022-09-14 15:39:44.102653,2022-09-14 15:39:44.102653,1
2241,4490,TEX,TAI,358,11,ระดับ 1,2022-09-14 15:39:44.102653,2022-09-14 15:39:44.102653,1
2242,4491,TEX,TAI,358,12,ระดับ 2,2022-09-14 15:39:44.102653,2022-09-14 15:39:44.102653,1
2243,4492,TEX,TAI,358,13,ระดับ 3,2022-09-14 15:39:44.102653,2022-09-14 15:39:44.102653,1
2244,4493,TEX,TAI,358,14,ระดับ 4,2022-09-14 15:39:44.102653,2022-09-14 15:39:44.102653,1
2245,4494,TEX,TAI,355,13,ระดับ 3,2022-09-14 15:39:44.102653,2022-09-14 15:39:44.102653,1
2246,4495,TEX,TAI,355,14,ระดับ 4,2022-09-14 15:39:44.103653,2022-09-14 15:39:44.103653,1
2247,4496,TEX,TAI,362,12,ระดับ 2,2022-09-14 15:39:44.103653,2022-09-14 15:39:44.103653,1
2248,4497,TEX,TAI,362,13,ระดับ 3,2022-09-14 15:39:44.103653,2022-09-14 15:39:44.103653,1
2249,4498,TEX,TAI,362,14,ระดับ 4,2022-09-14 15:39:44.103653,2022-09-14 15:39:44.103653,1
